"Specialism","Expertise","Expertise_clean","Value","Threshold","id","response","indicator"
"Cryptography & Communications Security (Secure Communications Operator)","Malware & Attack Technologies","malware_attack_technologies",NA,0,"51",94.49,0
"Cryptography & Communications Security (Secure Communications Operator)","Adversarial Behaviours","adversarial_behaviours",NA,0,"51",81.21,0
"Cryptography & Communications Security (Secure Communications Operator)","Forensics","forensics",NA,0,"51",54.88,0
"Cryptography & Communications Security (Secure Communications Operator)","Security Operations & Incident Management","security_operations_incident_management",NA,0,"51",100,0
"Cryptography & Communications Security (Secure Communications Operator)","Cryptography","cryptography","Related",60,"51",0,0
"Cryptography & Communications Security (Secure Communications Operator)","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security","Wider",30,"51",21.24,21.24
"Cryptography & Communications Security (Secure Communications Operator)","Distributed Systems Security","distributed_systems_security","Core",90,"51",0,0
"Cryptography & Communications Security (Secure Communications Operator)","Formal Methods for Security","formal_methods_for_security",NA,0,"51",32.52,0
"Cryptography & Communications Security (Secure Communications Operator)","Authentication, Authorisation & Accountability","authentication_authorisation_accountability","Wider",30,"51",18.88,18.88
"Cryptography & Communications Security (Secure Communications Operator)","Software Security","software_security",NA,0,"51",13.78,0
"Cryptography & Communications Security (Secure Communications Operator)","Web & Mobile Security","web_mobile_security",NA,0,"51",13.09,0
"Cryptography & Communications Security (Secure Communications Operator)","Secure Software Lifecycle","secure_software_lifecycle",NA,0,"51",2.25,0
"Cryptography & Communications Security (Secure Communications Operator)","Network Security","network_security","Core",90,"51",66.83,66.83
"Cryptography & Communications Security (Secure Communications Operator)","Hardware Security","hardware_security",NA,0,"51",0,0
"Cryptography & Communications Security (Secure Communications Operator)","Applied Cryptography","applied_cryptography",NA,0,"51",0,0
"Cryptography & Communications Security (Secure Communications Operator)","Cyber Physical Systems","cyber_physical_systems",NA,0,"51",1.3,0
"Cryptography & Communications Security (Secure Communications Operator)","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security","Related",60,"51",0,0
"Secure Operations","Risk Management & Governance","risk_management_governance",NA,0,"51",83.16,0
"Secure Operations","Human Factors","human_factors_and_usable_security","Wider",30,"51",48.93,30
"Secure Operations","Privacy & Online Rights","privacy_online_rights",NA,0,"51",0,0
"Secure Operations","Law & Regulation","cyber_security_law_regulation",NA,0,"51",80.49,0
"Secure Operations","Malware & Attack Technologies","malware_attack_technologies","Wider",30,"51",94.49,30
"Secure Operations","Adversarial Behaviours","adversarial_behaviours",NA,0,"51",81.21,0
"Secure Operations","Forensics","forensics","Wider",30,"51",54.88,30
"Secure Operations","Security Operations & Incident Management","security_operations_incident_management","Core",90,"51",100,90
"Secure Operations","Cryptography","cryptography",NA,0,"51",0,0
"Secure Operations","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security","Related",60,"51",21.24,21.24
"Secure Operations","Distributed Systems Security","distributed_systems_security","Wider",30,"51",0,0
"Secure Operations","Formal Methods for Security","formal_methods_for_security",NA,0,"51",32.52,0
"Secure Operations","Authentication, Authorisation & Accountability","authentication_authorisation_accountability","Core",90,"51",18.88,18.88
"Secure Operations","Software Security","software_security",NA,0,"51",13.78,0
"Secure Operations","Web & Mobile Security","web_mobile_security",NA,0,"51",13.09,0
"Secure Operations","Secure Software Lifecycle","secure_software_lifecycle",NA,0,"51",2.25,0
"Secure Operations","Network Security","network_security","Related",60,"51",66.83,60
"Secure Operations","Hardware Security","hardware_security",NA,0,"51",0,0
"Secure Operations","Applied Cryptography","applied_cryptography",NA,0,"51",0,0
"Secure Operations","Cyber Physical Systems","cyber_physical_systems",NA,0,"51",1.3,0
"Secure Operations","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security",NA,0,"51",0,0
"Secure Operations (Industrial control systems)","Risk Management & Governance","risk_management_governance",NA,0,"51",83.16,0
"Secure Operations (Industrial control systems)","Human Factors","human_factors_and_usable_security","Wider",30,"51",48.93,30
"Secure Operations (Industrial control systems)","Privacy & Online Rights","privacy_online_rights",NA,0,"51",0,0
"Secure Operations (Industrial control systems)","Law & Regulation","cyber_security_law_regulation",NA,0,"51",80.49,0
"Secure Operations (Industrial control systems)","Malware & Attack Technologies","malware_attack_technologies","Wider",30,"51",94.49,30
"Secure Operations (Industrial control systems)","Adversarial Behaviours","adversarial_behaviours",NA,0,"51",81.21,0
"Secure Operations (Industrial control systems)","Forensics","forensics","Wider",30,"51",54.88,30
"Secure Operations (Industrial control systems)","Security Operations & Incident Management","security_operations_incident_management","Core",90,"51",100,90
"Secure Operations (Industrial control systems)","Cryptography","cryptography",NA,0,"51",0,0
"Secure Operations (Industrial control systems)","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security","Related",60,"51",21.24,21.24
"Secure Operations (Industrial control systems)","Distributed Systems Security","distributed_systems_security","Wider",30,"51",0,0
"Secure Operations (Industrial control systems)","Formal Methods for Security","formal_methods_for_security",NA,0,"51",32.52,0
"Secure Operations (Industrial control systems)","Authentication, Authorisation & Accountability","authentication_authorisation_accountability","Core",90,"51",18.88,18.88
"Secure Operations (Industrial control systems)","Software Security","software_security",NA,0,"51",13.78,0
"Secure Operations (Industrial control systems)","Web & Mobile Security","web_mobile_security",NA,0,"51",13.09,0
"Secure Operations (Industrial control systems)","Secure Software Lifecycle","secure_software_lifecycle",NA,0,"51",2.25,0
"Secure Operations (Industrial control systems)","Network Security","network_security","Related",60,"51",66.83,60
"Secure Operations (Industrial control systems)","Hardware Security","hardware_security",NA,0,"51",0,0
"Secure Operations (Industrial control systems)","Applied Cryptography","applied_cryptography",NA,0,"51",0,0
"Secure Operations (Industrial control systems)","Cyber Physical Systems","cyber_physical_systems","Related",60,"51",1.3,1.3
"Secure Operations (Industrial control systems)","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security",NA,0,"51",0,0
"Identity & Access Management","Risk Management & Governance","risk_management_governance","Related",60,"51",83.16,60
"Identity & Access Management","Human Factors","human_factors_and_usable_security",NA,0,"51",48.93,0
"Identity & Access Management","Privacy & Online Rights","privacy_online_rights","Related",60,"51",0,0
"Identity & Access Management","Law & Regulation","cyber_security_law_regulation","Wider",30,"51",80.49,30
"Identity & Access Management","Malware & Attack Technologies","malware_attack_technologies",NA,0,"51",94.49,0
"Identity & Access Management","Adversarial Behaviours","adversarial_behaviours","Wider",30,"51",81.21,30
"Identity & Access Management","Forensics","forensics",NA,0,"51",54.88,0
"Identity & Access Management","Security Operations & Incident Management","security_operations_incident_management","Wider",30,"51",100,30
"Identity & Access Management","Cryptography","cryptography","Related",60,"51",0,0
"Identity & Access Management","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security","Related",60,"51",21.24,21.24
"Identity & Access Management","Distributed Systems Security","distributed_systems_security",NA,0,"51",0,0
"Identity & Access Management","Formal Methods for Security","formal_methods_for_security",NA,0,"51",32.52,0
"Identity & Access Management","Authentication, Authorisation & Accountability","authentication_authorisation_accountability","Core",90,"51",18.88,18.88
"Identity & Access Management","Software Security","software_security",NA,0,"51",13.78,0
"Identity & Access Management","Web & Mobile Security","web_mobile_security","Core",90,"51",13.09,13.09
"Identity & Access Management","Secure Software Lifecycle","secure_software_lifecycle",NA,0,"51",2.25,0
"Identity & Access Management","Network Security","network_security",NA,0,"51",66.83,0
"Identity & Access Management","Hardware Security","hardware_security",NA,0,"51",0,0
"Identity & Access Management","Applied Cryptography","applied_cryptography",NA,0,"51",0,0
"Identity & Access Management","Cyber Physical Systems","cyber_physical_systems",NA,0,"51",1.3,0
"Identity & Access Management","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security",NA,0,"51",0,0
"Secure System Architecture & Design","Risk Management & Governance","risk_management_governance",NA,0,"51",83.16,0
"Secure System Architecture & Design","Human Factors","human_factors_and_usable_security",NA,0,"51",48.93,0
"Secure System Architecture & Design","Privacy & Online Rights","privacy_online_rights",NA,0,"51",0,0
"Secure System Architecture & Design","Law & Regulation","cyber_security_law_regulation",NA,0,"51",80.49,0
"Secure System Architecture & Design","Malware & Attack Technologies","malware_attack_technologies",NA,0,"51",94.49,0
"Secure System Architecture & Design","Adversarial Behaviours","adversarial_behaviours",NA,0,"51",81.21,0
"Secure System Architecture & Design","Forensics","forensics",NA,0,"51",54.88,0
"Secure System Architecture & Design","Security Operations & Incident Management","security_operations_incident_management",NA,0,"51",100,0
"Secure System Architecture & Design","Cryptography","cryptography","Related",60,"51",0,0
"Secure System Architecture & Design","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security","Related",60,"51",21.24,21.24
"Secure System Architecture & Design","Distributed Systems Security","distributed_systems_security","Related",60,"51",0,0
"Secure System Architecture & Design","Formal Methods for Security","formal_methods_for_security",NA,0,"51",32.52,0
"Secure System Architecture & Design","Authentication, Authorisation & Accountability","authentication_authorisation_accountability",NA,0,"51",18.88,0
"Secure System Architecture & Design","Software Security","software_security","Core",90,"51",13.78,13.78
"Secure System Architecture & Design","Web & Mobile Security","web_mobile_security","Related",60,"51",13.09,13.09
"Secure System Architecture & Design","Secure Software Lifecycle","secure_software_lifecycle","Core",90,"51",2.25,2.25
