"Specialism","Expertise","Expertise_clean","Value","Threshold","id","response","indicator"
"Digital Forensics","Distributed Systems Security","distributed_systems_security","Related",60,"37",9.47,9.47
"Digital Forensics","Formal Methods for Security","formal_methods_for_security",NA,0,"37",4.66,0
"Digital Forensics","Authentication, Authorisation & Accountability","authentication_authorisation_accountability",NA,0,"37",65.16,0
"Digital Forensics","Software Security","software_security","Related",60,"37",25.1,25.1
"Digital Forensics","Web & Mobile Security","web_mobile_security","Wider",30,"37",28.26,28.26
"Digital Forensics","Secure Software Lifecycle","secure_software_lifecycle",NA,0,"37",33.61,0
"Digital Forensics","Network Security","network_security","Wider",30,"37",53.5,30
"Digital Forensics","Hardware Security","hardware_security",NA,0,"37",4.39,0
"Digital Forensics","Applied Cryptography","applied_cryptography",NA,0,"37",9.88,0
"Digital Forensics","Cyber Physical Systems","cyber_physical_systems",NA,0,"37",49.11,0
"Digital Forensics","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security",NA,0,"37",32.1,0
"Digital Forensics (Industrial Control Systems)","Risk Management & Governance","risk_management_governance",NA,0,"37",82.44,0
"Digital Forensics (Industrial Control Systems)","Human Factors","human_factors_and_usable_security",NA,0,"37",27.85,0
"Digital Forensics (Industrial Control Systems)","Privacy & Online Rights","privacy_online_rights",NA,0,"37",39.64,0
"Digital Forensics (Industrial Control Systems)","Law & Regulation","cyber_security_law_regulation","Core",90,"37",69.82,69.82
"Digital Forensics (Industrial Control Systems)","Malware & Attack Technologies","malware_attack_technologies",NA,0,"37",30.59,0
"Digital Forensics (Industrial Control Systems)","Adversarial Behaviours","adversarial_behaviours","Related",60,"37",16.6,16.6
"Digital Forensics (Industrial Control Systems)","Forensics","forensics","Core",90,"37",11.66,11.66
"Digital Forensics (Industrial Control Systems)","Security Operations & Incident Management","security_operations_incident_management","Related",60,"37",67.22,60
"Digital Forensics (Industrial Control Systems)","Cryptography","cryptography",NA,0,"37",42.8,0
"Digital Forensics (Industrial Control Systems)","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security",NA,0,"37",15.36,0
"Digital Forensics (Industrial Control Systems)","Distributed Systems Security","distributed_systems_security","Related",60,"37",9.47,9.47
"Digital Forensics (Industrial Control Systems)","Formal Methods for Security","formal_methods_for_security",NA,0,"37",4.66,0
"Digital Forensics (Industrial Control Systems)","Authentication, Authorisation & Accountability","authentication_authorisation_accountability",NA,0,"37",65.16,0
"Digital Forensics (Industrial Control Systems)","Software Security","software_security","Related",60,"37",25.1,25.1
"Digital Forensics (Industrial Control Systems)","Web & Mobile Security","web_mobile_security","Wider",30,"37",28.26,28.26
"Digital Forensics (Industrial Control Systems)","Secure Software Lifecycle","secure_software_lifecycle",NA,0,"37",33.61,0
"Digital Forensics (Industrial Control Systems)","Network Security","network_security","Wider",30,"37",53.5,30
"Digital Forensics (Industrial Control Systems)","Hardware Security","hardware_security",NA,0,"37",4.39,0
"Digital Forensics (Industrial Control Systems)","Applied Cryptography","applied_cryptography",NA,0,"37",9.88,0
"Digital Forensics (Industrial Control Systems)","Cyber Physical Systems","cyber_physical_systems","Core",90,"37",49.11,49.11
"Digital Forensics (Industrial Control Systems)","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security",NA,0,"37",32.1,0
"Cyber Threat Intelligence","Risk Management & Governance","risk_management_governance","Wider",30,"37",82.44,30
"Cyber Threat Intelligence","Human Factors","human_factors_and_usable_security",NA,0,"37",27.85,0
"Cyber Threat Intelligence","Privacy & Online Rights","privacy_online_rights",NA,0,"37",39.64,0
"Cyber Threat Intelligence","Law & Regulation","cyber_security_law_regulation","Related",60,"37",69.82,60
"Cyber Threat Intelligence","Malware & Attack Technologies","malware_attack_technologies","Core",90,"37",30.59,30.59
"Cyber Threat Intelligence","Adversarial Behaviours","adversarial_behaviours","Core",90,"37",16.6,16.6
"Cyber Threat Intelligence","Forensics","forensics","Wider",30,"37",11.66,11.66
"Cyber Threat Intelligence","Security Operations & Incident Management","security_operations_incident_management","Core",90,"37",67.22,67.22
"Cyber Threat Intelligence","Cryptography","cryptography",NA,0,"37",42.8,0
"Cyber Threat Intelligence","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security",NA,0,"37",15.36,0
"Cyber Threat Intelligence","Distributed Systems Security","distributed_systems_security",NA,0,"37",9.47,0
"Cyber Threat Intelligence","Formal Methods for Security","formal_methods_for_security",NA,0,"37",4.66,0
"Cyber Threat Intelligence","Authentication, Authorisation & Accountability","authentication_authorisation_accountability",NA,0,"37",65.16,0
"Cyber Threat Intelligence","Software Security","software_security",NA,0,"37",25.1,0
"Cyber Threat Intelligence","Web & Mobile Security","web_mobile_security",NA,0,"37",28.26,0
"Cyber Threat Intelligence","Secure Software Lifecycle","secure_software_lifecycle",NA,0,"37",33.61,0
"Cyber Threat Intelligence","Network Security","network_security","Wider",30,"37",53.5,30
"Cyber Threat Intelligence","Hardware Security","hardware_security",NA,0,"37",4.39,0
"Cyber Threat Intelligence","Applied Cryptography","applied_cryptography",NA,0,"37",9.88,0
"Cyber Threat Intelligence","Cyber Physical Systems","cyber_physical_systems",NA,0,"37",49.11,0
"Cyber Threat Intelligence","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security",NA,0,"37",32.1,0
"Cyber Security Management","Risk Management & Governance","risk_management_governance","Core",90,"37",82.44,82.44
"Cyber Security Management","Human Factors","human_factors_and_usable_security","Related",60,"37",27.85,27.85
"Cyber Security Management","Privacy & Online Rights","privacy_online_rights","Related",60,"37",39.64,39.64
"Cyber Security Management","Law & Regulation","cyber_security_law_regulation","Core",90,"37",69.82,69.82
"Cyber Security Management","Malware & Attack Technologies","malware_attack_technologies","Wider",30,"37",30.59,30
"Cyber Security Management","Adversarial Behaviours","adversarial_behaviours","Wider",30,"37",16.6,16.6
"Cyber Security Management","Forensics","forensics","Wider",30,"37",11.66,11.66
"Cyber Security Management","Security Operations & Incident Management","security_operations_incident_management","Core",90,"37",67.22,67.22
"Cyber Security Management","Cryptography","cryptography","Wider",30,"37",42.8,30
"Cyber Security Management","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security","Wider",30,"37",15.36,15.36
"Cyber Security Management","Distributed Systems Security","distributed_systems_security","Wider",30,"37",9.47,9.47
"Cyber Security Management","Formal Methods for Security","formal_methods_for_security","Wider",30,"37",4.66,4.66
"Cyber Security Management","Authentication, Authorisation & Accountability","authentication_authorisation_accountability","Wider",30,"37",65.16,30
"Cyber Security Management","Software Security","software_security","Wider",30,"37",25.1,25.1
"Cyber Security Management","Web & Mobile Security","web_mobile_security","Wider",30,"37",28.26,28.26
"Cyber Security Management","Secure Software Lifecycle","secure_software_lifecycle","Wider",30,"37",33.61,30
"Cyber Security Management","Network Security","network_security","Wider",30,"37",53.5,30
"Cyber Security Management","Hardware Security","hardware_security","Wider",30,"37",4.39,4.39
"Cyber Security Management","Applied Cryptography","applied_cryptography","Wider",30,"37",9.88,9.88
"Cyber Security Management","Cyber Physical Systems","cyber_physical_systems","Wider",30,"37",49.11,30
"Cyber Security Management","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security","Wider",30,"37",32.1,30
"Incident response","Risk Management & Governance","risk_management_governance",NA,0,"37",82.44,0
"Incident response","Human Factors","human_factors_and_usable_security","Wider",30,"37",27.85,27.85
"Incident response","Privacy & Online Rights","privacy_online_rights",NA,0,"37",39.64,0
"Incident response","Law & Regulation","cyber_security_law_regulation",NA,0,"37",69.82,0
"Incident response","Malware & Attack Technologies","malware_attack_technologies","Related",60,"37",30.59,30.59
"Incident response","Adversarial Behaviours","adversarial_behaviours","Related",60,"37",16.6,16.6
"Incident response","Forensics","forensics","Wider",30,"37",11.66,11.66
"Incident response","Security Operations & Incident Management","security_operations_incident_management","Core",90,"37",67.22,67.22
"Incident response","Cryptography","cryptography",NA,0,"37",42.8,0
"Incident response","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security",NA,0,"37",15.36,0
"Incident response","Distributed Systems Security","distributed_systems_security",NA,0,"37",9.47,0
"Incident response","Formal Methods for Security","formal_methods_for_security",NA,0,"37",4.66,0
"Incident response","Authentication, Authorisation & Accountability","authentication_authorisation_accountability",NA,0,"37",65.16,0
"Incident response","Software Security","software_security",NA,0,"37",25.1,0
"Incident response","Web & Mobile Security","web_mobile_security",NA,0,"37",28.26,0
"Incident response","Secure Software Lifecycle","secure_software_lifecycle",NA,0,"37",33.61,0
"Incident response","Network Security","network_security","Wider",30,"37",53.5,30
"Incident response","Hardware Security","hardware_security","Wider",30,"37",4.39,4.39
"Incident response","Applied Cryptography","applied_cryptography",NA,0,"37",9.88,0
"Incident response","Cyber Physical Systems","cyber_physical_systems",NA,0,"37",49.11,0
"Incident response","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security",NA,0,"37",32.1,0
"Incident response (Industrial Control Systems)","Risk Management & Governance","risk_management_governance",NA,0,"37",82.44,0
"Incident response (Industrial Control Systems)","Human Factors","human_factors_and_usable_security","Wider",30,"37",27.85,27.85
"Incident response (Industrial Control Systems)","Privacy & Online Rights","privacy_online_rights",NA,0,"37",39.64,0
"Incident response (Industrial Control Systems)","Law & Regulation","cyber_security_law_regulation",NA,0,"37",69.82,0
"Incident response (Industrial Control Systems)","Malware & Attack Technologies","malware_attack_technologies","Related",60,"37",30.59,30.59
