"","id","permutation","test_max","reference_max","alignment_index","n_permutations"
"7963","35","Cyber Security Management, Secure System Development (Industrial Control Systems)",90,250.21,0.359697853802806,2
"7964","35","Cyber Security Management, Security Testing",120,250.21,0.479597138403741,2
"7965","35","Cyber Security Management, Vulnerability Management",120,250.21,0.479597138403741,2
"7966","35","Cyber Threat Intelligence, Data Protection & Privacy",210,250.21,0.839294992206546,2
"7967","35","Cyber Threat Intelligence, Digital Forensics",210,250.21,0.839294992206546,2
"7968","35","Cyber Threat Intelligence, Digital Forensics (Industrial Control Systems)",210,250.21,0.839294992206546,2
"7969","35","Cyber Threat Intelligence, Identity & Access Management",210,250.21,0.839294992206546,2
"7970","35","Cyber Threat Intelligence, Incident response",210,250.21,0.839294992206546,2
"7971","35","Cyber Threat Intelligence, Incident response (Industrial Control Systems)",210,250.21,0.839294992206546,2
"7972","35","Cyber Threat Intelligence, Network Monitoring & Intrusion Detection",210,250.21,0.839294992206546,2
"7973","35","Cyber Threat Intelligence, Secure Operations",210,250.21,0.839294992206546,2
"7974","35","Cyber Threat Intelligence, Secure Operations (Industrial control systems)",210,250.21,0.839294992206546,2
"7975","35","Cyber Threat Intelligence, Secure System Architecture & Design",210,250.21,0.839294992206546,2
"7976","35","Cyber Threat Intelligence, Secure System Architecture & Design (Industrial Control Systems)",210,250.21,0.839294992206546,2
"7977","35","Cyber Threat Intelligence, Secure System Development",210,250.21,0.839294992206546,2
"7978","35","Cyber Threat Intelligence, Secure System Development (Industrial Control Systems)",210,250.21,0.839294992206546,2
"7979","35","Cyber Threat Intelligence, Security Testing",210,250.21,0.839294992206546,2
"7980","35","Cyber Threat Intelligence, Vulnerability Management",210,250.21,0.839294992206546,2
"7981","35","Data Protection & Privacy, Digital Forensics",110.21,150.21,0.73370614473071,2
"7982","35","Data Protection & Privacy, Digital Forensics (Industrial Control Systems)",110.21,150.21,0.73370614473071,2
"7983","35","Data Protection & Privacy, Identity & Access Management",30,100,0.3,2
"7984","35","Data Protection & Privacy, Incident response",150,250.21,0.599496423004676,2
"7985","35","Data Protection & Privacy, Incident response (Industrial Control Systems)",150,250.21,0.599496423004676,2
"7986","35","Data Protection & Privacy, Network Monitoring & Intrusion Detection",90,200,0.45,2
"7987","35","Data Protection & Privacy, Secure Operations",60,150.21,0.399440782903934,2
"7988","35","Data Protection & Privacy, Secure Operations (Industrial control systems)",60,150.21,0.399440782903934,2
"7989","35","Data Protection & Privacy, Secure System Architecture & Design",0,0,NA,2
"7990","35","Data Protection & Privacy, Secure System Architecture & Design (Industrial Control Systems)",0,0,NA,2
"7991","35","Data Protection & Privacy, Secure System Development",0,0,NA,2
"7992","35","Data Protection & Privacy, Secure System Development (Industrial Control Systems)",0,0,NA,2
"7993","35","Data Protection & Privacy, Security Testing",120,200,0.6,2
"7994","35","Data Protection & Privacy, Vulnerability Management",120,200,0.6,2
"7995","35","Digital Forensics, Digital Forensics (Industrial Control Systems)",110.21,150.21,0.73370614473071,2
"7996","35","Digital Forensics, Identity & Access Management",110.21,150.21,0.73370614473071,2
"7997","35","Digital Forensics, Incident response",150,250.21,0.599496423004676,2
"7998","35","Digital Forensics, Incident response (Industrial Control Systems)",150,250.21,0.599496423004676,2
"7999","35","Digital Forensics, Network Monitoring & Intrusion Detection",110.21,200,0.55105,2
"8000","35","Digital Forensics, Secure Operations",110.21,150.21,0.73370614473071,2
"8001","35","Digital Forensics, Secure Operations (Industrial control systems)",110.21,150.21,0.73370614473071,2
"8002","35","Digital Forensics, Secure System Architecture & Design",110.21,150.21,0.73370614473071,2
"8003","35","Digital Forensics, Secure System Architecture & Design (Industrial Control Systems)",110.21,150.21,0.73370614473071,2
"8004","35","Digital Forensics, Secure System Development",110.21,150.21,0.73370614473071,2
"8005","35","Digital Forensics, Secure System Development (Industrial Control Systems)",110.21,150.21,0.73370614473071,2
"8006","35","Digital Forensics, Security Testing",120,200,0.6,2
"8007","35","Digital Forensics, Vulnerability Management",120,200,0.6,2
"8008","35","Digital Forensics (Industrial Control Systems), Identity & Access Management",110.21,150.21,0.73370614473071,2
"8009","35","Digital Forensics (Industrial Control Systems), Incident response",150,250.21,0.599496423004676,2
"8010","35","Digital Forensics (Industrial Control Systems), Incident response (Industrial Control Systems)",150,250.21,0.599496423004676,2
"8011","35","Digital Forensics (Industrial Control Systems), Network Monitoring & Intrusion Detection",110.21,200,0.55105,2
"8012","35","Digital Forensics (Industrial Control Systems), Secure Operations",110.21,150.21,0.73370614473071,2
"8013","35","Digital Forensics (Industrial Control Systems), Secure Operations (Industrial control systems)",110.21,150.21,0.73370614473071,2
"8014","35","Digital Forensics (Industrial Control Systems), Secure System Architecture & Design",110.21,150.21,0.73370614473071,2
"8015","35","Digital Forensics (Industrial Control Systems), Secure System Architecture & Design (Industrial Control Systems)",110.21,150.21,0.73370614473071,2
"8016","35","Digital Forensics (Industrial Control Systems), Secure System Development",110.21,150.21,0.73370614473071,2
"8017","35","Digital Forensics (Industrial Control Systems), Secure System Development (Industrial Control Systems)",110.21,150.21,0.73370614473071,2
"8018","35","Digital Forensics (Industrial Control Systems), Security Testing",120,200,0.6,2
"8019","35","Digital Forensics (Industrial Control Systems), Vulnerability Management",120,200,0.6,2
"8020","35","Identity & Access Management, Incident response",150,250.21,0.599496423004676,2
"8021","35","Identity & Access Management, Incident response (Industrial Control Systems)",150,250.21,0.599496423004676,2
"8022","35","Identity & Access Management, Network Monitoring & Intrusion Detection",90,200,0.45,2
"8023","35","Identity & Access Management, Secure Operations",60,150.21,0.399440782903934,2
"8024","35","Identity & Access Management, Secure Operations (Industrial control systems)",60,150.21,0.399440782903934,2
"8025","35","Identity & Access Management, Secure System Architecture & Design",30,100,0.3,2
"8026","35","Identity & Access Management, Secure System Architecture & Design (Industrial Control Systems)",30,100,0.3,2
"8027","35","Identity & Access Management, Secure System Development",30,100,0.3,2
"8028","35","Identity & Access Management, Secure System Development (Industrial Control Systems)",30,100,0.3,2
"8029","35","Identity & Access Management, Security Testing",120,200,0.6,2
"8030","35","Identity & Access Management, Vulnerability Management",120,200,0.6,2
"8031","35","Incident response, Incident response (Industrial Control Systems)",150,250.21,0.599496423004676,2
"8032","35","Incident response, Network Monitoring & Intrusion Detection",150,250.21,0.599496423004676,2
"8033","35","Incident response, Secure Operations",150,250.21,0.599496423004676,2
"8034","35","Incident response, Secure Operations (Industrial control systems)",150,250.21,0.599496423004676,2
"8035","35","Incident response, Secure System Architecture & Design",150,250.21,0.599496423004676,2
"8036","35","Incident response, Secure System Architecture & Design (Industrial Control Systems)",150,250.21,0.599496423004676,2
"8037","35","Incident response, Secure System Development",150,250.21,0.599496423004676,2
"8038","35","Incident response, Secure System Development (Industrial Control Systems)",150,250.21,0.599496423004676,2
"8039","35","Incident response, Security Testing",150,250.21,0.599496423004676,2
"8040","35","Incident response, Vulnerability Management",150,250.21,0.599496423004676,2
"8041","35","Incident response (Industrial Control Systems), Network Monitoring & Intrusion Detection",150,250.21,0.599496423004676,2
"8042","35","Incident response (Industrial Control Systems), Secure Operations",150,250.21,0.599496423004676,2
"8043","35","Incident response (Industrial Control Systems), Secure Operations (Industrial control systems)",150,250.21,0.599496423004676,2
"8044","35","Incident response (Industrial Control Systems), Secure System Architecture & Design",150,250.21,0.599496423004676,2
"8045","35","Incident response (Industrial Control Systems), Secure System Architecture & Design (Industrial Control Systems)",150,250.21,0.599496423004676,2
"8046","35","Incident response (Industrial Control Systems), Secure System Development",150,250.21,0.599496423004676,2
"8047","35","Incident response (Industrial Control Systems), Secure System Development (Industrial Control Systems)",150,250.21,0.599496423004676,2
"8048","35","Incident response (Industrial Control Systems), Security Testing",150,250.21,0.599496423004676,2
"8049","35","Incident response (Industrial Control Systems), Vulnerability Management",150,250.21,0.599496423004676,2
"8050","35","Network Monitoring & Intrusion Detection, Secure Operations",90,200,0.45,2
"8051","35","Network Monitoring & Intrusion Detection, Secure Operations (Industrial control systems)",90,200,0.45,2
"8052","35","Network Monitoring & Intrusion Detection, Secure System Architecture & Design",90,200,0.45,2
"8053","35","Network Monitoring & Intrusion Detection, Secure System Architecture & Design (Industrial Control Systems)",90,200,0.45,2
"8054","35","Network Monitoring & Intrusion Detection, Secure System Development",90,200,0.45,2
"8055","35","Network Monitoring & Intrusion Detection, Secure System Development (Industrial Control Systems)",90,200,0.45,2
"8056","35","Network Monitoring & Intrusion Detection, Security Testing",120,200,0.6,2
"8057","35","Network Monitoring & Intrusion Detection, Vulnerability Management",120,200,0.6,2
"8058","35","Secure Operations, Secure Operations (Industrial control systems)",60,150.21,0.399440782903934,2
"8059","35","Secure Operations, Secure System Architecture & Design",60,150.21,0.399440782903934,2
"8060","35","Secure Operations, Secure System Architecture & Design (Industrial Control Systems)",60,150.21,0.399440782903934,2
"8061","35","Secure Operations, Secure System Development",60,150.21,0.399440782903934,2
"8062","35","Secure Operations, Secure System Development (Industrial Control Systems)",60,150.21,0.399440782903934,2
"8063","35","Secure Operations, Security Testing",120,200,0.6,2
"8064","35","Secure Operations, Vulnerability Management",120,200,0.6,2
"8065","35","Secure Operations (Industrial control systems), Secure System Architecture & Design",60,150.21,0.399440782903934,2
"8066","35","Secure Operations (Industrial control systems), Secure System Architecture & Design (Industrial Control Systems)",60,150.21,0.399440782903934,2
"8067","35","Secure Operations (Industrial control systems), Secure System Development",60,150.21,0.399440782903934,2
"8068","35","Secure Operations (Industrial control systems), Secure System Development (Industrial Control Systems)",60,150.21,0.399440782903934,2
"8069","35","Secure Operations (Industrial control systems), Security Testing",120,200,0.6,2
"8070","35","Secure Operations (Industrial control systems), Vulnerability Management",120,200,0.6,2
"8071","35","Secure System Architecture & Design, Secure System Architecture & Design (Industrial Control Systems)",0,0,NA,2
"8072","35","Secure System Architecture & Design, Secure System Development",0,0,NA,2
"8073","35","Secure System Architecture & Design, Secure System Development (Industrial Control Systems)",0,0,NA,2
"8074","35","Secure System Architecture & Design, Security Testing",120,200,0.6,2
"8075","35","Secure System Architecture & Design, Vulnerability Management",120,200,0.6,2
"8076","35","Secure System Architecture & Design (Industrial Control Systems), Secure System Development",0,0,NA,2
"8077","35","Secure System Architecture & Design (Industrial Control Systems), Secure System Development (Industrial Control Systems)",0,0,NA,2
"8078","35","Secure System Architecture & Design (Industrial Control Systems), Security Testing",120,200,0.6,2
"8079","35","Secure System Architecture & Design (Industrial Control Systems), Vulnerability Management",120,200,0.6,2
"8080","35","Secure System Development, Secure System Development (Industrial Control Systems)",0,0,NA,2
"8081","35","Secure System Development, Security Testing",120,200,0.6,2
"8082","35","Secure System Development, Vulnerability Management",120,200,0.6,2
"8083","35","Secure System Development (Industrial Control Systems), Security Testing",120,200,0.6,2
"8084","35","Secure System Development (Industrial Control Systems), Vulnerability Management",120,200,0.6,2
"8085","35","Security Testing, Vulnerability Management",120,200,0.6,2
"8086","36","Cryptography & Communications Security (Cryptographer), Cryptography & Communications Security (Secure Communications Operator)",0,0,NA,2
"8087","36","Cryptography & Communications Security (Cryptographer), Cyber Security Audit & Assurance",30,100,0.3,2
"8088","36","Cryptography & Communications Security (Cryptographer), Cyber Security Governance & Risk Management",0,0,NA,2
"8089","36","Cryptography & Communications Security (Cryptographer), Cyber Security Governance & Risk Management (Industrial Control Systems)",0,0,NA,2
"8090","36","Cryptography & Communications Security (Cryptographer), Cyber Security Management",90,250.21,0.359697853802806,2
"8091","36","Cryptography & Communications Security (Cryptographer), Cyber Threat Intelligence",210,250.21,0.839294992206546,2
"8092","36","Cryptography & Communications Security (Cryptographer), Data Protection & Privacy",0,0,NA,2
"8093","36","Cryptography & Communications Security (Cryptographer), Digital Forensics",110.21,150.21,0.73370614473071,2
"8094","36","Cryptography & Communications Security (Cryptographer), Digital Forensics (Industrial Control Systems)",110.21,150.21,0.73370614473071,2
"8095","36","Cryptography & Communications Security (Cryptographer), Identity & Access Management",30,100,0.3,2
"8096","36","Cryptography & Communications Security (Cryptographer), Incident response",150,250.21,0.599496423004676,2
"8097","36","Cryptography & Communications Security (Cryptographer), Incident response (Industrial Control Systems)",150,250.21,0.599496423004676,2
"8098","36","Cryptography & Communications Security (Cryptographer), Network Monitoring & Intrusion Detection",90,200,0.45,2
"8099","36","Cryptography & Communications Security (Cryptographer), Secure Operations",60,150.21,0.399440782903934,2
"8100","36","Cryptography & Communications Security (Cryptographer), Secure Operations (Industrial control systems)",60,150.21,0.399440782903934,2
"8101","36","Cryptography & Communications Security (Cryptographer), Secure System Architecture & Design",0,0,NA,2
"8102","36","Cryptography & Communications Security (Cryptographer), Secure System Architecture & Design (Industrial Control Systems)",0,0,NA,2
"8103","36","Cryptography & Communications Security (Cryptographer), Secure System Development",0,0,NA,2
"8104","36","Cryptography & Communications Security (Cryptographer), Secure System Development (Industrial Control Systems)",0,0,NA,2
"8105","36","Cryptography & Communications Security (Cryptographer), Security Testing",120,200,0.6,2
"8106","36","Cryptography & Communications Security (Cryptographer), Vulnerability Management",120,200,0.6,2
"8107","36","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Audit & Assurance",30,100,0.3,2
"8108","36","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Governance & Risk Management",0,0,NA,2
"8109","36","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Governance & Risk Management (Industrial Control Systems)",0,0,NA,2
"8110","36","Cryptography & Communications Security (Secure Communications Operator), Cyber Security Management",90,250.21,0.359697853802806,2
"8111","36","Cryptography & Communications Security (Secure Communications Operator), Cyber Threat Intelligence",210,250.21,0.839294992206546,2
"8112","36","Cryptography & Communications Security (Secure Communications Operator), Data Protection & Privacy",0,0,NA,2
"8113","36","Cryptography & Communications Security (Secure Communications Operator), Digital Forensics",110.21,150.21,0.73370614473071,2
"8114","36","Cryptography & Communications Security (Secure Communications Operator), Digital Forensics (Industrial Control Systems)",110.21,150.21,0.73370614473071,2
"8115","36","Cryptography & Communications Security (Secure Communications Operator), Identity & Access Management",30,100,0.3,2
"8116","36","Cryptography & Communications Security (Secure Communications Operator), Incident response",150,250.21,0.599496423004676,2
"8117","36","Cryptography & Communications Security (Secure Communications Operator), Incident response (Industrial Control Systems)",150,250.21,0.599496423004676,2
"8118","36","Cryptography & Communications Security (Secure Communications Operator), Network Monitoring & Intrusion Detection",90,200,0.45,2
"8119","36","Cryptography & Communications Security (Secure Communications Operator), Secure Operations",60,150.21,0.399440782903934,2
"8120","36","Cryptography & Communications Security (Secure Communications Operator), Secure Operations (Industrial control systems)",60,150.21,0.399440782903934,2
"8121","36","Cryptography & Communications Security (Secure Communications Operator), Secure System Architecture & Design",0,0,NA,2
"8122","36","Cryptography & Communications Security (Secure Communications Operator), Secure System Architecture & Design (Industrial Control Systems)",0,0,NA,2
"8123","36","Cryptography & Communications Security (Secure Communications Operator), Secure System Development",0,0,NA,2
"8124","36","Cryptography & Communications Security (Secure Communications Operator), Secure System Development (Industrial Control Systems)",0,0,NA,2
"8125","36","Cryptography & Communications Security (Secure Communications Operator), Security Testing",120,200,0.6,2
"8126","36","Cryptography & Communications Security (Secure Communications Operator), Vulnerability Management",120,200,0.6,2
"8127","36","Cyber Security Audit & Assurance, Cyber Security Governance & Risk Management",30,100,0.3,2
"8128","36","Cyber Security Audit & Assurance, Cyber Security Governance & Risk Management (Industrial Control Systems)",30,100,0.3,2
"8129","36","Cyber Security Audit & Assurance, Cyber Security Management",90,250.21,0.359697853802806,2
"8130","36","Cyber Security Audit & Assurance, Cyber Threat Intelligence",210,250.21,0.839294992206546,2
"8131","36","Cyber Security Audit & Assurance, Data Protection & Privacy",30,100,0.3,2
"8132","36","Cyber Security Audit & Assurance, Digital Forensics",110.21,150.21,0.73370614473071,2
"8133","36","Cyber Security Audit & Assurance, Digital Forensics (Industrial Control Systems)",110.21,150.21,0.73370614473071,2
"8134","36","Cyber Security Audit & Assurance, Identity & Access Management",30,100,0.3,2
"8135","36","Cyber Security Audit & Assurance, Incident response",150,250.21,0.599496423004676,2
"8136","36","Cyber Security Audit & Assurance, Incident response (Industrial Control Systems)",150,250.21,0.599496423004676,2
"8137","36","Cyber Security Audit & Assurance, Network Monitoring & Intrusion Detection",90,200,0.45,2
"8138","36","Cyber Security Audit & Assurance, Secure Operations",60,150.21,0.399440782903934,2
"8139","36","Cyber Security Audit & Assurance, Secure Operations (Industrial control systems)",60,150.21,0.399440782903934,2
"8140","36","Cyber Security Audit & Assurance, Secure System Architecture & Design",30,100,0.3,2
"8141","36","Cyber Security Audit & Assurance, Secure System Architecture & Design (Industrial Control Systems)",30,100,0.3,2
"8142","36","Cyber Security Audit & Assurance, Secure System Development",30,100,0.3,2
"8143","36","Cyber Security Audit & Assurance, Secure System Development (Industrial Control Systems)",30,100,0.3,2
"8144","36","Cyber Security Audit & Assurance, Security Testing",120,200,0.6,2
"8145","36","Cyber Security Audit & Assurance, Vulnerability Management",120,200,0.6,2
"8146","36","Cyber Security Governance & Risk Management, Cyber Security Governance & Risk Management (Industrial Control Systems)",0,0,NA,2
"8147","36","Cyber Security Governance & Risk Management, Cyber Security Management",90,250.21,0.359697853802806,2
"8148","36","Cyber Security Governance & Risk Management, Cyber Threat Intelligence",210,250.21,0.839294992206546,2
"8149","36","Cyber Security Governance & Risk Management, Data Protection & Privacy",0,0,NA,2
"8150","36","Cyber Security Governance & Risk Management, Digital Forensics",110.21,150.21,0.73370614473071,2
"8151","36","Cyber Security Governance & Risk Management, Digital Forensics (Industrial Control Systems)",110.21,150.21,0.73370614473071,2
"8152","36","Cyber Security Governance & Risk Management, Identity & Access Management",30,100,0.3,2
"8153","36","Cyber Security Governance & Risk Management, Incident response",150,250.21,0.599496423004676,2
"8154","36","Cyber Security Governance & Risk Management, Incident response (Industrial Control Systems)",150,250.21,0.599496423004676,2
"8155","36","Cyber Security Governance & Risk Management, Network Monitoring & Intrusion Detection",90,200,0.45,2
"8156","36","Cyber Security Governance & Risk Management, Secure Operations",60,150.21,0.399440782903934,2
"8157","36","Cyber Security Governance & Risk Management, Secure Operations (Industrial control systems)",60,150.21,0.399440782903934,2
"8158","36","Cyber Security Governance & Risk Management, Secure System Architecture & Design",0,0,NA,2
"8159","36","Cyber Security Governance & Risk Management, Secure System Architecture & Design (Industrial Control Systems)",0,0,NA,2
"8160","36","Cyber Security Governance & Risk Management, Secure System Development",0,0,NA,2
"8161","36","Cyber Security Governance & Risk Management, Secure System Development (Industrial Control Systems)",0,0,NA,2
"8162","36","Cyber Security Governance & Risk Management, Security Testing",120,200,0.6,2
"8163","36","Cyber Security Governance & Risk Management, Vulnerability Management",120,200,0.6,2
"8164","36","Cyber Security Governance & Risk Management (Industrial Control Systems), Cyber Security Management",90,250.21,0.359697853802806,2
"8165","36","Cyber Security Governance & Risk Management (Industrial Control Systems), Cyber Threat Intelligence",210,250.21,0.839294992206546,2
"8166","36","Cyber Security Governance & Risk Management (Industrial Control Systems), Data Protection & Privacy",0,0,NA,2
"8167","36","Cyber Security Governance & Risk Management (Industrial Control Systems), Digital Forensics",110.21,150.21,0.73370614473071,2
"8168","36","Cyber Security Governance & Risk Management (Industrial Control Systems), Digital Forensics (Industrial Control Systems)",110.21,150.21,0.73370614473071,2
"8169","36","Cyber Security Governance & Risk Management (Industrial Control Systems), Identity & Access Management",30,100,0.3,2
"8170","36","Cyber Security Governance & Risk Management (Industrial Control Systems), Incident response",150,250.21,0.599496423004676,2
"8171","36","Cyber Security Governance & Risk Management (Industrial Control Systems), Incident response (Industrial Control Systems)",150,250.21,0.599496423004676,2
"8172","36","Cyber Security Governance & Risk Management (Industrial Control Systems), Network Monitoring & Intrusion Detection",90,200,0.45,2
"8173","36","Cyber Security Governance & Risk Management (Industrial Control Systems), Secure Operations",60,150.21,0.399440782903934,2
"8174","36","Cyber Security Governance & Risk Management (Industrial Control Systems), Secure Operations (Industrial control systems)",60,150.21,0.399440782903934,2
"8175","36","Cyber Security Governance & Risk Management (Industrial Control Systems), Secure System Architecture & Design",0,0,NA,2
"8176","36","Cyber Security Governance & Risk Management (Industrial Control Systems), Secure System Architecture & Design (Industrial Control Systems)",0,0,NA,2
"8177","36","Cyber Security Governance & Risk Management (Industrial Control Systems), Secure System Development",0,0,NA,2
"8178","36","Cyber Security Governance & Risk Management (Industrial Control Systems), Secure System Development (Industrial Control Systems)",0,0,NA,2
"8179","36","Cyber Security Governance & Risk Management (Industrial Control Systems), Security Testing",120,200,0.6,2
"8180","36","Cyber Security Governance & Risk Management (Industrial Control Systems), Vulnerability Management",120,200,0.6,2
"8181","36","Cyber Security Management, Cyber Threat Intelligence",210,250.21,0.839294992206546,2
"8182","36","Cyber Security Management, Data Protection & Privacy",90,250.21,0.359697853802806,2
"8183","36","Cyber Security Management, Digital Forensics",110.21,250.21,0.440470005195636,2
"8184","36","Cyber Security Management, Digital Forensics (Industrial Control Systems)",110.21,250.21,0.440470005195636,2
"8185","36","Cyber Security Management, Identity & Access Management",90,250.21,0.359697853802806,2
"8186","36","Cyber Security Management, Incident response",150,250.21,0.599496423004676,2
"8187","36","Cyber Security Management, Incident response (Industrial Control Systems)",150,250.21,0.599496423004676,2
"8188","36","Cyber Security Management, Network Monitoring & Intrusion Detection",90,250.21,0.359697853802806,2
"8189","36","Cyber Security Management, Secure Operations",90,250.21,0.359697853802806,2
"8190","36","Cyber Security Management, Secure Operations (Industrial control systems)",90,250.21,0.359697853802806,2
"8191","36","Cyber Security Management, Secure System Architecture & Design",90,250.21,0.359697853802806,2
"8192","36","Cyber Security Management, Secure System Architecture & Design (Industrial Control Systems)",90,250.21,0.359697853802806,2
"8193","36","Cyber Security Management, Secure System Development",90,250.21,0.359697853802806,2
"8194","36","Cyber Security Management, Secure System Development (Industrial Control Systems)",90,250.21,0.359697853802806,2
"8195","36","Cyber Security Management, Security Testing",120,250.21,0.479597138403741,2
"8196","36","Cyber Security Management, Vulnerability Management",120,250.21,0.479597138403741,2
"8197","36","Cyber Threat Intelligence, Data Protection & Privacy",210,250.21,0.839294992206546,2
"8198","36","Cyber Threat Intelligence, Digital Forensics",210,250.21,0.839294992206546,2
"8199","36","Cyber Threat Intelligence, Digital Forensics (Industrial Control Systems)",210,250.21,0.839294992206546,2
"8200","36","Cyber Threat Intelligence, Identity & Access Management",210,250.21,0.839294992206546,2
"8201","36","Cyber Threat Intelligence, Incident response",210,250.21,0.839294992206546,2
"8202","36","Cyber Threat Intelligence, Incident response (Industrial Control Systems)",210,250.21,0.839294992206546,2
"8203","36","Cyber Threat Intelligence, Network Monitoring & Intrusion Detection",210,250.21,0.839294992206546,2
"8204","36","Cyber Threat Intelligence, Secure Operations",210,250.21,0.839294992206546,2
"8205","36","Cyber Threat Intelligence, Secure Operations (Industrial control systems)",210,250.21,0.839294992206546,2
"8206","36","Cyber Threat Intelligence, Secure System Architecture & Design",210,250.21,0.839294992206546,2
"8207","36","Cyber Threat Intelligence, Secure System Architecture & Design (Industrial Control Systems)",210,250.21,0.839294992206546,2
"8208","36","Cyber Threat Intelligence, Secure System Development",210,250.21,0.839294992206546,2
"8209","36","Cyber Threat Intelligence, Secure System Development (Industrial Control Systems)",210,250.21,0.839294992206546,2
"8210","36","Cyber Threat Intelligence, Security Testing",210,250.21,0.839294992206546,2
"8211","36","Cyber Threat Intelligence, Vulnerability Management",210,250.21,0.839294992206546,2
"8212","36","Data Protection & Privacy, Digital Forensics",110.21,150.21,0.73370614473071,2
"8213","36","Data Protection & Privacy, Digital Forensics (Industrial Control Systems)",110.21,150.21,0.73370614473071,2
"8214","36","Data Protection & Privacy, Identity & Access Management",30,100,0.3,2
"8215","36","Data Protection & Privacy, Incident response",150,250.21,0.599496423004676,2
"8216","36","Data Protection & Privacy, Incident response (Industrial Control Systems)",150,250.21,0.599496423004676,2
"8217","36","Data Protection & Privacy, Network Monitoring & Intrusion Detection",90,200,0.45,2
"8218","36","Data Protection & Privacy, Secure Operations",60,150.21,0.399440782903934,2
"8219","36","Data Protection & Privacy, Secure Operations (Industrial control systems)",60,150.21,0.399440782903934,2
"8220","36","Data Protection & Privacy, Secure System Architecture & Design",0,0,NA,2
"8221","36","Data Protection & Privacy, Secure System Architecture & Design (Industrial Control Systems)",0,0,NA,2
"8222","36","Data Protection & Privacy, Secure System Development",0,0,NA,2
"8223","36","Data Protection & Privacy, Secure System Development (Industrial Control Systems)",0,0,NA,2
"8224","36","Data Protection & Privacy, Security Testing",120,200,0.6,2
"8225","36","Data Protection & Privacy, Vulnerability Management",120,200,0.6,2
"8226","36","Digital Forensics, Digital Forensics (Industrial Control Systems)",110.21,150.21,0.73370614473071,2
"8227","36","Digital Forensics, Identity & Access Management",110.21,150.21,0.73370614473071,2
"8228","36","Digital Forensics, Incident response",150,250.21,0.599496423004676,2
"8229","36","Digital Forensics, Incident response (Industrial Control Systems)",150,250.21,0.599496423004676,2
"8230","36","Digital Forensics, Network Monitoring & Intrusion Detection",110.21,200,0.55105,2
"8231","36","Digital Forensics, Secure Operations",110.21,150.21,0.73370614473071,2
"8232","36","Digital Forensics, Secure Operations (Industrial control systems)",110.21,150.21,0.73370614473071,2
"8233","36","Digital Forensics, Secure System Architecture & Design",110.21,150.21,0.73370614473071,2
"8234","36","Digital Forensics, Secure System Architecture & Design (Industrial Control Systems)",110.21,150.21,0.73370614473071,2
"8235","36","Digital Forensics, Secure System Development",110.21,150.21,0.73370614473071,2
"8236","36","Digital Forensics, Secure System Development (Industrial Control Systems)",110.21,150.21,0.73370614473071,2
"8237","36","Digital Forensics, Security Testing",120,200,0.6,2
"8238","36","Digital Forensics, Vulnerability Management",120,200,0.6,2
"8239","36","Digital Forensics (Industrial Control Systems), Identity & Access Management",110.21,150.21,0.73370614473071,2
"8240","36","Digital Forensics (Industrial Control Systems), Incident response",150,250.21,0.599496423004676,2
"8241","36","Digital Forensics (Industrial Control Systems), Incident response (Industrial Control Systems)",150,250.21,0.599496423004676,2
"8242","36","Digital Forensics (Industrial Control Systems), Network Monitoring & Intrusion Detection",110.21,200,0.55105,2
"8243","36","Digital Forensics (Industrial Control Systems), Secure Operations",110.21,150.21,0.73370614473071,2
"8244","36","Digital Forensics (Industrial Control Systems), Secure Operations (Industrial control systems)",110.21,150.21,0.73370614473071,2
"8245","36","Digital Forensics (Industrial Control Systems), Secure System Architecture & Design",110.21,150.21,0.73370614473071,2
"8246","36","Digital Forensics (Industrial Control Systems), Secure System Architecture & Design (Industrial Control Systems)",110.21,150.21,0.73370614473071,2
"8247","36","Digital Forensics (Industrial Control Systems), Secure System Development",110.21,150.21,0.73370614473071,2
"8248","36","Digital Forensics (Industrial Control Systems), Secure System Development (Industrial Control Systems)",110.21,150.21,0.73370614473071,2
"8249","36","Digital Forensics (Industrial Control Systems), Security Testing",120,200,0.6,2
"8250","36","Digital Forensics (Industrial Control Systems), Vulnerability Management",120,200,0.6,2
"8251","36","Identity & Access Management, Incident response",150,250.21,0.599496423004676,2
"8252","36","Identity & Access Management, Incident response (Industrial Control Systems)",150,250.21,0.599496423004676,2
"8253","36","Identity & Access Management, Network Monitoring & Intrusion Detection",90,200,0.45,2
"8254","36","Identity & Access Management, Secure Operations",60,150.21,0.399440782903934,2
"8255","36","Identity & Access Management, Secure Operations (Industrial control systems)",60,150.21,0.399440782903934,2
"8256","36","Identity & Access Management, Secure System Architecture & Design",30,100,0.3,2
"8257","36","Identity & Access Management, Secure System Architecture & Design (Industrial Control Systems)",30,100,0.3,2
"8258","36","Identity & Access Management, Secure System Development",30,100,0.3,2
"8259","36","Identity & Access Management, Secure System Development (Industrial Control Systems)",30,100,0.3,2
"8260","36","Identity & Access Management, Security Testing",120,200,0.6,2
"8261","36","Identity & Access Management, Vulnerability Management",120,200,0.6,2
"8262","36","Incident response, Incident response (Industrial Control Systems)",150,250.21,0.599496423004676,2
"8263","36","Incident response, Network Monitoring & Intrusion Detection",150,250.21,0.599496423004676,2
